Subfolder,Index,Exact Match,F1-Score,METEOR
image,1,0.0,0.0,0.0
image,3,0.0,0.2857142857142857,0.3373573513288139
image,5,0.0,0.24390243902439027,0.20410203102510796
image,0,0.0,0.0,0.03846153846153847
image,9,1.0,1.0,0.10474860335195532
image,4,0.0,0.22222222222222224,0.10869565217391305
image,11,1.0,1.0,0.13586956521739132
image,6,0.0,0.4313725490196078,0.49264311563963886
image,10,0.0,0.0,0.0
image,8,0.0,0.0,0.0
image,13,0.0,0.2727272727272727,0.18258273065965372
image,7,0.0,0.2380952380952381,0.16304347826086957
image,16,0.0,0.16,0.08547008547008549
image,2,0.0,0.05405405405405406,0.18218623481781376
image,20,0.0,0.0,0.0
image,17,0.0,0.0,0.0
image,21,0.0,0.0,0.0
image,12,0.0,0.0,0.0
image,14,0.0,0.25,0.11450381679389313
image,19,1.0,1.0,0.12583892617449666
image,15,1.0,1.0,0.030487804878048783
image,18,0.0,0.0,0.0
image,22,0.0,0.2941176470588235,0.450144902531481
image,24,0.0,0.26470588235294124,0.21887864277969163
image,26,0.0,0.22222222222222224,0.22012078830260653
image,28,0.0,0.0,0.3670058139534884
image,23,0.0,0.3157894736842105,0.15556469298245618
image,31,0.0,0.17142857142857143,0.2707538167938931
image,27,0.0,0.2926829268292683,0.20634297430528292
image,29,0.0,0.0,0.41594395129748674
image,25,0.0,0.15384615384615385,0.28347117343881106
image,30,0.0,0.0,0.03378378378378379
image,33,0.0,0.4313725490196078,0.5150115473441108
image,32,0.0,0.5454545454545455,0.5127945762444243
image,40,0.0,0.25,0.11511511511511512
image,37,0.0,0.23529411764705882,0.40564373897707234
image,39,0.0,0.10256410256410256,0.14563106796116507
image,41,0.0,0.4761904761904762,0.22525252525252526
image,35,0.0,0.22222222222222224,0.17441860465116282
image,34,0.0,0.4736842105263158,0.4401315789473685
image,42,0.0,0.0,0.3773876098482098
image,38,0.0,0.08695652173913045,0.03125000000000001
image,44,0.0,0.2222222222222222,0.0403225806451613
image,36,1.0,1.0,0.10245901639344264
image,45,0.0,0.0,0.04901960784313726
image,43,0.0,0.0,0.03355704697986578
image,48,0.0,0.0,0.025000000000000005
image,47,0.0,0.18181818181818185,0.27343234323432347
image,49,0.0,0.0,0.0
image,51,0.0,0.24561403508771928,0.39999999999999997
image,50,0.0,0.19354838709677416,0.23451923556708754
image,52,0.0,0.22222222222222224,0.2446705426356589
image,46,0.0,0.0,0.054347826086956534
image,55,0.0,0.0,0.17006802721088435
image,57,0.0,0.0,0.0
image,58,0.0,0.0,0.0
image,53,0.0,0.45454545454545453,0.3637801502570186
