Subfolder,Index,Exact Match,F1-Score,METEOR
hybrid,0,0.0,0.2,0.1851851851851852
hybrid,1,1.0,1.0,0.1630434782608696
hybrid,2,1.0,1.0,0.24671052631578952
hybrid,3,1.0,1.0,0.16891891891891897
hybrid,4,0.0,0.6666666666666666,0.1348920863309353
hybrid,5,0.0,0.09523809523809523,0.05882352941176472
hybrid,6,0.0,0.8,0.05154639175257733
hybrid,7,1.0,1.0,0.3505291005291005
hybrid,8,1.0,1.0,0.22590361445783141
hybrid,9,1.0,1.0,0.04901960784313727
hybrid,10,1.0,1.0,0.08771929824561404
hybrid,11,0.0,0.5,0.05494505494505496
hybrid,12,1.0,1.0,0.08620689655172414
hybrid,13,1.0,1.0,0.19531250000000003
hybrid,14,0.0,0.0,0.03472222222222223
hybrid,15,0.0,0.8,0.12931034482758624
hybrid,16,1.0,1.0,0.3727144866385373
hybrid,17,0.0,0.8571428571428571,0.03289473684210527
hybrid,18,0.0,0.0,0.04273504273504274
hybrid,19,1.0,1.0,0.3166069295101554
hybrid,20,0.0,0.6666666666666666,0.1217532467532468
hybrid,21,1.0,1.0,0.23745519713261654
hybrid,22,0.0,0.6666666666666666,0.07692307692307694
hybrid,23,0.0,0.0,0.10000000000000002
hybrid,24,1.0,1.0,0.2435064935064936
hybrid,25,0.0,0.6666666666666666,0.16592920353982304
hybrid,26,0.0,0.8,0.06369426751592358
hybrid,27,0.0,0.8,0.05102040816326532
hybrid,28,0.0,0.6666666666666666,0.08064516129032259
hybrid,29,1.0,1.0,0.03571428571428572
hybrid,30,1.0,1.0,0.18203883495145634
hybrid,31,0.0,0.8,0.21551724137931036
hybrid,32,0.0,0.0,0.07575757575757576
hybrid,33,0.0,0.6666666666666666,0.06250000000000001
hybrid,34,0.0,0.8,0.22865853658536583
hybrid,35,1.0,1.0,0.07142857142857145
hybrid,36,0.0,0.0,0.04166666666666667
hybrid,37,0.0,0.0,0.0
hybrid,38,0.0,0.8571428571428571,0.06944444444444445
hybrid,39,0.0,0.8,0.13786764705882357
hybrid,40,0.0,0.8,0.05050505050505052
hybrid,41,1.0,1.0,0.4293103448275863
hybrid,42,1.0,1.0,0.203804347826087
hybrid,43,0.0,0.6666666666666666,0.1937134502923977
hybrid,44,0.0,0.6666666666666666,0.21551724137931036
hybrid,45,1.0,1.0,0.06410256410256411
hybrid,46,1.0,1.0,0.34237726098191223
hybrid,47,0.0,0.6666666666666666,0.07692307692307694
hybrid,48,0.0,0.6666666666666666,0.15756302521008408
hybrid,49,1.0,1.0,0.24038461538461542
hybrid,50,1.0,1.0,0.13392857142857148
hybrid,51,0.0,0.8,0.08333333333333336
hybrid,52,1.0,1.0,0.21802325581395354
hybrid,53,0.0,0.8571428571428571,0.0574712643678161
hybrid,54,1.0,1.0,0.39259259259259266
hybrid,55,0.0,0.0,0.0735294117647059
hybrid,56,1.0,1.0,0.22321428571428575
hybrid,57,0.0,0.0,0.035714285714285726
hybrid,58,0.0,0.8,0.14534883720930236
hybrid,59,1.0,1.0,0.1704545454545455
hybrid,60,1.0,1.0,0.13686131386861317
hybrid,61,1.0,1.0,0.3921259842519686
hybrid,62,0.0,0.8,0.08771929824561404
hybrid,63,0.0,0.0,0.05494505494505495
hybrid,64,0.0,0.6666666666666666,0.20604395604395606
hybrid,65,0.0,0.5,0.0602409638554217
hybrid,66,0.0,0.8,0.05050505050505052
hybrid,67,1.0,1.0,0.23437500000000006
hybrid,68,0.0,1.0,0.18564356435643567
hybrid,69,0.0,0.8,0.1674107142857143
hybrid,70,1.0,1.0,0.24038461538461542
hybrid,71,0.0,0.8,0.06493506493506496
hybrid,72,1.0,1.0,0.15756302521008408
hybrid,73,0.0,0.0,0.0
hybrid,74,0.0,0.5,0.04385964912280703
hybrid,75,0.0,0.6666666666666666,0.12711864406779663
hybrid,76,1.0,1.0,0.22321428571428575
hybrid,77,1.0,1.0,0.2701325178389399
hybrid,78,0.0,0.2857142857142857,0.05102040816326532
hybrid,79,0.0,0.0,0.04672897196261683
hybrid,80,1.0,1.0,0.1320422535211268
hybrid,81,0.0,0.6666666666666666,0.07246376811594205
hybrid,82,0.0,0.8571428571428571,0.08849557522123895
hybrid,83,0.0,0.8571428571428571,0.13698630136986303
hybrid,84,0.0,0.75,0.3155006858710563
hybrid,85,0.0,0.8,0.15368852459016394
hybrid,86,1.0,1.0,0.24671052631578952
hybrid,87,0.0,0.6666666666666666,0.1348920863309353
hybrid,88,0.0,0.6666666666666666,0.13586956521739132
hybrid,89,1.0,1.0,0.2533783783783784
hybrid,90,0.0,0.8,0.27985074626865675
hybrid,91,1.0,1.0,0.3505291005291005
hybrid,92,1.0,1.0,0.19132653061224492
hybrid,93,0.0,0.8,0.10000000000000002
hybrid,94,0.0,0.0,0.0819672131147541
hybrid,95,0.0,0.6666666666666666,0.05376344086021506
hybrid,96,0.0,0.6666666666666666,0.0892857142857143
hybrid,97,0.0,0.6666666666666666,0.22058823529411767
hybrid,98,0.0,0.6666666666666666,0.17361111111111116
hybrid,99,0.0,0.8,0.3363347457627119
hybrid,100,0.0,0.5714285714285715,0.21551724137931036
hybrid,101,0.0,0.0,0.1
hybrid,102,1.0,1.0,0.13111888111888115
hybrid,103,0.0,0.13333333333333336,0.09090909090909093
hybrid,104,0.0,0.6666666666666666,0.06944444444444445
hybrid,105,0.0,0.0,0.0
hybrid,106,1.0,1.0,0.32356532356532364
hybrid,107,1.0,1.0,0.24952919020715636
hybrid,108,1.0,1.0,0.16592920353982304
hybrid,109,1.0,1.0,0.07246376811594205
hybrid,110,1.0,1.0,0.2605703048180925
hybrid,111,0.0,0.6666666666666666,0.23003472222222227
hybrid,112,1.0,1.0,0.22321428571428575
hybrid,113,1.0,1.0,0.3018181818181818
hybrid,114,1.0,1.0,0.10416666666666669
hybrid,115,0.0,0.6666666666666666,0.23148148148148148
hybrid,116,1.0,1.0,0.306712962962963
hybrid,117,1.0,1.0,0.38531553398058255
hybrid,118,0.0,0.8,0.12931034482758624
hybrid,119,1.0,1.0,0.4049744897959184
hybrid,120,1.0,1.0,0.27573529411764713
hybrid,121,1.0,1.0,0.22476675148430883
hybrid,122,0.0,0.8,0.07936507936507937
hybrid,123,0.0,0.6666666666666666,0.15243902439024395
hybrid,124,0.0,0.8,0.036231884057971016
hybrid,125,1.0,1.0,0.22865853658536586
hybrid,126,1.0,1.0,0.34237726098191223
hybrid,127,1.0,1.0,0.2213868003341688
hybrid,128,0.0,1.0,0.15889830508474578
hybrid,129,1.0,1.0,0.2884615384615385
hybrid,130,0.0,0.6666666666666666,0.0602409638554217
hybrid,131,1.0,1.0,0.18754423213021942
hybrid,132,1.0,1.0,0.22825150732127483
hybrid,133,0.0,0.8,0.06756756756756759
hybrid,134,0.0,0.8,0.09375
hybrid,135,0.0,0.0,0.09345794392523366
hybrid,136,1.0,1.0,0.2568493150684932
hybrid,137,1.0,1.0,0.21973466003316755
hybrid,138,1.0,1.0,0.2568493150684932
hybrid,139,1.0,1.0,0.32004830917874405
hybrid,140,0.0,0.0,0.0
