Subfolder,Index,Exact Match,F1-Score,METEOR,BERTScore
hybrid,0,0.0,0.8571428571428571,0.42938931297709926,0.9040458798408508
hybrid,1,0.0,0.0,0.05376344086021507,0.8681154251098633
hybrid,2,1.0,1.0,0.14763779527559057,0.9999997019767761
hybrid,3,0.0,0.0,0.06024096385542171,0.8915810585021973
hybrid,4,0.0,0.0,0.03355704697986578,0.5308517217636108
hybrid,5,0.0,0.6666666666666666,0.0892857142857143,0.6851967573165894
hybrid,6,1.0,1.0,0.06410256410256411,1.0000001192092896
hybrid,7,0.0,0.6666666666666666,0.20833333333333337,0.9458587169647217
hybrid,8,0.0,0.0,0.053191489361702135,0.6329084038734436
hybrid,9,0.0,0.6666666666666666,0.0,0.9719622135162354
hybrid,10,0.0,1.0,0.0,0.5705873966217041
hybrid,11,0.0,0.0,0.0,0.5934879183769226
hybrid,12,0.0,0.0,0.0,0.7517184615135193
hybrid,13,1.0,1.0,0.16891891891891897,1.0000001192092896
hybrid,14,0.0,0.6666666666666666,0.03164556962025317,0.55618816614151
hybrid,15,0.0,0.0,0.05000000000000001,0.5747305154800415
hybrid,16,0.0,1.0,0.18653690186536906,0.8291658163070679
hybrid,17,0.0,0.8571428571428571,0.07299270072992702,0.7782290577888489
hybrid,18,0.0,0.0,0.0,0.47520413994789124
hybrid,19,0.0,0.8,0.1784511784511785,0.9217157959938049
hybrid,20,0.0,0.6666666666666666,0.15384615384615385,0.6905821561813354
hybrid,21,0.0,0.4,0.23883696780893046,0.6181525588035583
hybrid,22,0.0,0.0,0.0,0.7372526526451111
hybrid,23,0.0,0.0,0.055555555555555566,0.511214017868042
hybrid,24,0.0,0.4,0.1754385964912281,0.5863466262817383
hybrid,25,0.0,0.6666666666666666,0.09433962264150945,0.7047041654586792
hybrid,26,0.0,0.8,0.07575757575757577,0.7179343700408936
hybrid,27,0.0,0.0,0.0,0.607679545879364
hybrid,28,1.0,1.0,0.06666666666666668,1.000000238418579
hybrid,29,1.0,1.0,0.04000000000000001,1.0000001192092896
hybrid,30,0.0,0.5,0.054347826086956534,0.6093476414680481
hybrid,31,0.0,0.8,0.09090909090909093,0.7343578934669495
hybrid,32,0.0,1.0,0.1492537313432836,0.6749618053436279
hybrid,33,1.0,1.0,0.048543689320388356,0.9999998807907104
hybrid,34,0.0,0.0,0.10000000000000002,0.40462926030158997
hybrid,35,0.0,0.6666666666666666,0.0,0.9468454718589783
hybrid,36,0.0,0.0,0.0,0.7985183596611023
hybrid,37,0.0,0.0,0.0,0.391905814409256
hybrid,38,0.0,0.8571428571428571,0.03906250000000001,0.676969587802887
hybrid,39,0.0,0.0,0.2435064935064936,0.5694075226783752
hybrid,40,1.0,1.0,0.05102040816326532,1.0000001192092896
hybrid,41,1.0,1.0,0.3661764705882354,1.0
hybrid,42,0.0,0.5,0.04761904761904763,0.9450780153274536
hybrid,43,0.0,1.0,0.32763532763532766,0.8495764136314392
hybrid,44,0.0,0.0,0.05208333333333334,0.5986046195030212
hybrid,45,1.0,1.0,0.06666666666666668,1.0
hybrid,46,1.0,1.0,0.2073552425665102,1.0000001192092896
hybrid,47,0.0,0.8,0.0,0.773770809173584
hybrid,48,0.0,0.6666666666666666,0.09259259259259262,0.6600161194801331
hybrid,49,0.0,1.0,0.15151515151515152,0.8220158219337463
hybrid,50,1.0,1.0,0.14312977099236646,0.9999999403953552
hybrid,51,0.0,0.8,0.08849557522123895,0.7005168199539185
hybrid,52,0.0,0.0,0.05000000000000001,0.7946088314056396
hybrid,53,1.0,1.0,0.03333333333333334,0.9999998807907104
hybrid,54,0.0,0.4,0.10000000000000002,0.5869067907333374
hybrid,55,0.0,1.0,0.10752688172043014,0.588668167591095
hybrid,56,0.0,1.0,0.0892857142857143,0.6159706711769104
hybrid,57,0.0,0.8,0.04545454545454546,0.6471600532531738
hybrid,58,0.0,1.0,0.12048192771084341,0.666147768497467
hybrid,59,0.0,1.0,0.1149425287356322,0.6888611912727356
hybrid,60,0.0,0.0,0.049504950495049514,0.4996708035469055
hybrid,61,0.0,0.0,0.2566056910569106,0.6438406109809875
hybrid,62,0.0,0.8,0.09345794392523366,0.7204976081848145
hybrid,63,0.0,0.0,0.06097560975609757,0.9642889499664307
hybrid,64,0.0,0.6666666666666666,0.11764705882352942,0.7018899321556091
hybrid,65,0.0,0.0,0.0,0.6969863772392273
hybrid,66,0.0,0.0,0.0,0.617669939994812
hybrid,67,0.0,0.0,0.040322580645161296,0.3002350926399231
hybrid,68,0.0,0.6666666666666666,0.1428571428571429,0.6161899566650391
hybrid,69,0.0,0.8,0.08333333333333336,0.7672196626663208
hybrid,70,1.0,1.0,0.14097744360902256,1.0000003576278687
hybrid,71,1.0,1.0,0.08620689655172414,0.9999998807907104
hybrid,72,0.0,1.0,0.1612903225806452,0.8479505777359009
hybrid,73,0.0,0.0,0.0,0.459494411945343
hybrid,74,0.0,0.6666666666666666,0.04807692307692309,0.5445654392242432
hybrid,75,0.0,1.0,0.17503805175038056,0.8051741123199463
hybrid,76,1.0,1.0,0.199468085106383,0.9999998807907104
hybrid,77,0.0,0.4,0.0,0.6134459376335144
hybrid,78,0.0,0.6666666666666666,0.0746268656716418,0.5783300399780273
hybrid,79,0.0,0.0,0.0,0.6660768985748291
hybrid,80,1.0,1.0,0.14880952380952384,1.0
hybrid,81,1.0,1.0,0.05000000000000001,0.9999999403953552
hybrid,82,0.0,0.0,0.03846153846153847,0.47037258744239807
hybrid,83,0.0,0.3333333333333333,0.04716981132075473,0.608664333820343
hybrid,84,0.0,0.0,0.024752475247524757,0.621060311794281
hybrid,85,0.0,0.8,0.06329113924050633,0.6776465177536011
