Subfolder,Index,Exact Match,F1-Score,METEOR,BERTScore
hybrid,0,0.0,1.0,0.30994152046783635,0.9176715612411499
hybrid,1,1.0,1.0,0.1674107142857143,0.9999997615814209
hybrid,2,1.0,1.0,0.09101941747572817,0.9999997019767761
hybrid,3,1.0,1.0,0.1217532467532468,0.9999996423721313
hybrid,4,0.0,0.6666666666666666,0.1217532467532468,0.7747339010238647
hybrid,5,0.0,0.6666666666666666,0.0986842105263158,0.8090943098068237
hybrid,6,0.0,0.8,0.04065040650406505,0.7945675849914551
hybrid,7,1.0,1.0,0.2538314176245211,1.0000001192092896
hybrid,8,1.0,1.0,0.19132653061224492,1.000000238418579
hybrid,9,1.0,1.0,0.03571428571428572,1.0
hybrid,10,1.0,1.0,0.03448275862068966,1.0000001192092896
hybrid,11,0.0,0.0,0.0,0.5934879183769226
hybrid,12,1.0,1.0,0.03846153846153847,1.0000001192092896
hybrid,13,1.0,1.0,0.0997340425531915,1.0000001192092896
hybrid,14,0.0,0.0,0.0,0.496464341878891
hybrid,15,0.0,0.8,0.0986842105263158,0.8362147808074951
hybrid,16,1.0,1.0,0.18288474810213942,1.0
hybrid,17,0.0,0.8571428571428571,0.04273504273504274,0.9209470152854919
hybrid,18,0.0,0.0,0.05988023952095809,0.4906173050403595
hybrid,19,1.0,1.0,0.19499632082413546,1.0
hybrid,20,0.0,0.6666666666666666,0.11029411764705885,0.8031545877456665
hybrid,21,1.0,1.0,0.2073552425665102,1.0
hybrid,22,0.0,0.6666666666666666,0.04166666666666667,0.6715950965881348
hybrid,23,0.0,0.0,0.0735294117647059,0.7660038471221924
hybrid,24,1.0,1.0,0.12096774193548389,1.000000238418579
hybrid,25,0.0,0.6666666666666666,0.11792452830188682,0.817721426486969
hybrid,26,1.0,1.0,0.13020833333333334,1.0000003576278687
hybrid,27,0.0,0.8,0.044642857142857144,0.7716870307922363
hybrid,28,0.0,0.6666666666666666,0.039682539682539694,0.6431170701980591
hybrid,29,1.0,1.0,0.03649635036496351,1.0000001192092896
hybrid,30,1.0,1.0,0.13686131386861317,1.000000238418579
hybrid,31,0.0,0.8,0.14312977099236646,0.8443692326545715
hybrid,32,1.0,1.0,0.1002673796791444,1.0
hybrid,33,0.0,0.6666666666666666,0.02487562189054727,0.4221373498439789
hybrid,34,1.0,1.0,0.1429341963322546,0.9999997019767761
hybrid,35,1.0,1.0,0.0403225806451613,1.000000238418579
hybrid,36,0.0,0.0,0.0,0.5974118113517761
hybrid,37,0.0,0.0,0.0,0.37186551094055176
hybrid,38,0.0,0.8571428571428571,0.041322314049586785,0.676969587802887
hybrid,39,0.0,0.8,0.11867088607594937,0.838333010673523
hybrid,40,0.0,0.8,0.02659574468085107,0.7890878319740295
hybrid,41,1.0,1.0,0.2305555555555556,1.0
hybrid,42,1.0,1.0,0.0897129186602871,1.0
hybrid,43,1.0,1.0,0.1263710061993324,1.000000238418579
hybrid,44,0.0,0.6666666666666666,0.08886255924170618,0.8066821098327637
hybrid,45,1.0,1.0,0.034965034965034975,1.0
hybrid,46,1.0,1.0,0.24743230625583573,1.0000001192092896
hybrid,47,1.0,1.0,0.036231884057971016,1.0
hybrid,48,0.0,0.6666666666666666,0.10775862068965518,0.7971328496932983
hybrid,49,1.0,1.0,0.12019230769230771,1.0000001192092896
hybrid,50,1.0,1.0,0.1284246575342466,0.9999999403953552
hybrid,51,0.0,0.8,0.02747252747252748,0.8718407154083252
hybrid,52,1.0,1.0,0.13992537313432837,0.9999998807907104
hybrid,53,0.0,0.5714285714285715,0.0,0.8052699565887451
hybrid,54,1.0,1.0,0.2355555555555556,1.0000001192092896
hybrid,55,0.0,0.0,0.030864197530864203,0.9359835386276245
hybrid,56,0.0,0.0,0.02415458937198068,0.962760865688324
hybrid,57,0.0,0.8,0.042016806722689086,0.867898166179657
hybrid,58,1.0,1.0,0.09615384615384616,1.0
hybrid,59,1.0,1.0,0.15368852459016397,0.9999998807907104
hybrid,60,0.0,0.0,0.026178010471204195,0.8562574982643127
hybrid,61,1.0,1.0,0.28620689655172415,1.0000001192092896
hybrid,62,0.0,0.8,0.05464480874316941,0.8763487339019775
hybrid,63,0.0,0.0,0.03676470588235295,0.9642889499664307
hybrid,64,0.0,0.6666666666666666,0.13111888111888115,0.8076528310775757
hybrid,65,0.0,0.0,0.0,0.7047469615936279
hybrid,66,0.0,0.8,0.034013605442176874,0.716347336769104
hybrid,67,1.0,1.0,0.10302197802197804,1.0
hybrid,68,0.0,1.0,0.1630434782608696,0.8244196176528931
hybrid,69,0.0,0.8,0.0986842105263158,0.853783130645752
hybrid,70,1.0,1.0,0.10838150289017344,1.0000003576278687
hybrid,71,0.0,1.0,0.029940119760479045,0.6702207326889038
hybrid,72,1.0,1.0,0.15889830508474578,0.9999998211860657
hybrid,73,0.0,0.6666666666666666,0.03225806451612904,0.5824800133705139
hybrid,74,0.0,0.6666666666666666,0.03571428571428572,0.5022198557853699
hybrid,75,0.0,0.8,0.20122484689413828,0.8548853397369385
hybrid,76,1.0,1.0,0.11645962732919257,0.9999998807907104
hybrid,77,1.0,1.0,0.2318460192475941,1.0000001192092896
hybrid,78,0.0,0.6666666666666666,0.028089887640449444,0.5783300399780273
hybrid,79,0.0,0.0,0.0,0.46889039874076843
hybrid,80,1.0,1.0,0.10964912280701757,1.0
hybrid,81,0.0,1.0,0.03759398496240602,0.7044755816459656
hybrid,82,0.0,0.8571428571428571,0.022831050228310508,0.9251497387886047
hybrid,83,1.0,1.0,0.12096774193548389,0.9999999403953552
hybrid,84,1.0,1.0,0.14722222222222225,0.9999998211860657
hybrid,85,0.0,0.8,0.09375000000000001,0.8793978691101074
hybrid,86,1.0,1.0,0.10964912280701757,1.0
hybrid,87,0.0,0.6666666666666666,0.1674107142857143,0.6880820989608765
hybrid,88,0.0,0.6666666666666666,0.09715025906735754,0.6728372573852539
hybrid,89,1.0,1.0,0.10714285714285718,1.0000004768371582
hybrid,90,0.0,0.8,0.1630434782608696,0.8329834342002869
hybrid,91,1.0,1.0,0.21492295214922957,1.0000001192092896
hybrid,92,1.0,1.0,0.09328358208955226,1.000000238418579
hybrid,93,0.0,0.8,0.10302197802197804,0.887884795665741
hybrid,94,0.0,0.0,0.04,0.7332318425178528
hybrid,95,0.0,0.6666666666666666,0.03676470588235295,0.4059775471687317
hybrid,96,0.0,0.6666666666666666,0.04273504273504274,0.5961012244224548
hybrid,97,0.0,0.6666666666666666,0.09146341463414635,0.7496410012245178
hybrid,98,0.0,0.6666666666666666,0.11574074074074076,0.8125991225242615
hybrid,99,0.0,0.8,0.06451612903225808,0.6611620783805847
hybrid,100,0.0,0.6666666666666666,0.030864197530864203,0.8032163381576538
hybrid,101,1.0,1.0,0.21223262032085563,1.0
hybrid,102,1.0,1.0,0.1752336448598131,1.0
hybrid,103,0.0,0.4,0.06944444444444446,0.7139310836791992
hybrid,104,0.0,0.6666666666666666,0.028409090909090915,0.517845869064331
hybrid,105,0.0,0.6666666666666666,0.1019021739130435,0.8091360926628113
hybrid,106,1.0,1.0,0.20030234315948606,1.000000238418579
hybrid,107,1.0,1.0,0.1682539682539683,0.9999998211860657
hybrid,108,1.0,1.0,0.15120967741935487,0.9999998211860657
hybrid,109,1.0,1.0,0.033112582781456956,0.9999998211860657
hybrid,110,0.0,1.0,0.11574074074074076,0.8317307233810425
hybrid,111,0.0,0.0,0.0,0.4072294235229492
hybrid,112,1.0,1.0,0.12096774193548389,1.0000001192092896
hybrid,113,1.0,1.0,0.2607329842931937,0.9999998807907104
hybrid,114,1.0,1.0,0.049504950495049514,1.0
hybrid,115,0.0,0.6666666666666666,0.12500000000000003,0.7916440963745117
hybrid,116,1.0,1.0,0.19629629629629633,1.0000001192092896
hybrid,117,1.0,1.0,0.2544070512820513,0.9999998807907104
hybrid,118,0.0,0.8,0.13392857142857148,0.8287160396575928
hybrid,119,0.0,1.0,0.04587155963302753,0.5547804236412048
hybrid,120,1.0,1.0,0.14204545454545459,0.9999999403953552
hybrid,121,1.0,1.0,0.17218973359324238,0.9999998211860657
hybrid,122,1.0,1.0,0.04310344827586207,0.9999999403953552
hybrid,123,0.0,0.6666666666666666,0.11645962732919257,0.8000302910804749
hybrid,124,0.0,1.0,0.029585798816568053,0.6540851593017578
hybrid,125,1.0,1.0,0.14204545454545459,0.9999997615814209
hybrid,126,0.0,0.3333333333333333,0.04761904761904762,0.9427950382232666
hybrid,127,1.0,1.0,0.14648977335544502,1.0000001192092896
hybrid,128,0.0,1.0,0.09282178217821783,0.8672568798065186
hybrid,129,1.0,1.0,0.1019021739130435,1.000000238418579
hybrid,130,1.0,1.0,0.048543689320388356,0.9999998807907104
hybrid,131,1.0,1.0,0.13506625891946997,1.0000001192092896
hybrid,132,1.0,1.0,0.2118305355715428,1.0000001192092896
hybrid,133,1.0,1.0,0.05102040816326532,0.9999998807907104
