Subfolder,Index,Exact Match,F1-Score,METEOR,BERTScore
hybrid,0,0.0,0.8571428571428571,0.3174603174603175,0.8341110348701477
hybrid,1,1.0,1.0,0.13786764705882357,0.9999997615814209
hybrid,2,1.0,1.0,0.13992537313432837,0.9999997019767761
hybrid,3,1.0,1.0,0.13888888888888892,0.9999996423721313
hybrid,4,0.0,0.6666666666666666,0.13686131386861317,0.7747339010238647
hybrid,5,0.0,0.6666666666666666,0.10302197802197804,0.8090943098068237
hybrid,6,0.0,0.8,0.04504504504504506,0.7945675849914551
hybrid,7,1.0,1.0,0.21650326797385627,1.0000001192092896
hybrid,8,1.0,1.0,0.17688679245283023,1.000000238418579
hybrid,9,1.0,1.0,0.030303030303030307,1.0
hybrid,10,1.0,1.0,0.08771929824561404,1.0000001192092896
hybrid,11,1.0,1.0,0.03424657534246576,1.0000003576278687
hybrid,12,1.0,1.0,0.05555555555555556,1.0000001192092896
hybrid,13,1.0,1.0,0.14648437500000003,1.0000001192092896
hybrid,14,0.0,0.0,0.04385964912280703,0.43874484300613403
hybrid,15,0.0,0.8,0.1217532467532468,0.8362147808074951
hybrid,16,0.0,0.6666666666666666,0.16702977487291215,0.7958903312683105
hybrid,17,1.0,1.0,0.12254901960784317,1.0
hybrid,18,0.0,0.0,0.05000000000000001,0.4906173050403595
hybrid,19,1.0,1.0,0.20447530864197536,1.0
hybrid,20,0.0,0.6666666666666666,0.03246753246753248,0.860997200012207
hybrid,21,1.0,1.0,0.20167427701674281,1.0
hybrid,22,0.0,0.6666666666666666,0.048543689320388356,0.6715950965881348
hybrid,23,0.0,0.0,0.08695652173913045,0.7185043096542358
hybrid,24,1.0,1.0,0.18382352941176472,1.000000238418579
hybrid,25,0.0,0.6666666666666666,0.14204545454545459,0.817721426486969
hybrid,26,0.0,0.8,0.06944444444444445,0.8952709436416626
hybrid,27,1.0,1.0,0.053191489361702135,0.9999998807907104
hybrid,28,1.0,1.0,0.04504504504504506,1.000000238418579
hybrid,29,1.0,1.0,0.03816793893129772,1.0000001192092896
hybrid,30,1.0,1.0,0.18750000000000003,1.000000238418579
hybrid,31,0.0,0.8,0.14423076923076927,0.8443692326545715
hybrid,32,1.0,1.0,0.20604395604395606,1.0
hybrid,33,0.0,0.6666666666666666,0.04761904761904763,0.4221373498439789
hybrid,34,0.0,0.8,0.15889830508474578,0.8047745823860168
hybrid,35,1.0,1.0,0.05208333333333335,1.000000238418579
hybrid,36,0.0,0.0,0.042016806722689086,0.6436916589736938
hybrid,37,0.0,0.0,0.0,0.5050490498542786
hybrid,38,0.0,0.8571428571428571,0.04273504273504274,0.676969587802887
hybrid,39,0.0,0.8,0.14763779527559057,0.838333010673523
hybrid,40,0.0,0.8,0.028571428571428577,0.7890878319740295
hybrid,41,1.0,1.0,0.3661764705882354,1.0
hybrid,42,1.0,1.0,0.1602564102564103,1.0
hybrid,43,1.0,1.0,0.27518172377985467,1.000000238418579
hybrid,44,0.0,0.6666666666666666,0.14880952380952384,0.8066821098327637
hybrid,45,1.0,1.0,0.04424778761061948,1.0
hybrid,46,1.0,1.0,0.27777777777777785,1.0000001192092896
hybrid,47,1.0,1.0,0.06097560975609757,1.0
hybrid,48,0.0,0.6666666666666666,0.12335526315789476,0.7971328496932983
