Subfolder,Index,Exact Match,F1-Score,METEOR,BERTScore
image,0,0.0,0.8,0.3865979381443299,0.7419758439064026
image,1,0.0,0.0,0.07246376811594205,0.8681154251098633
image,2,1.0,1.0,0.2840909090909091,0.9999997019767761
image,3,0.0,0.0,0.07692307692307693,0.8915810585021973
image,4,0.0,0.0,0.07142857142857145,0.5698274970054626
image,5,0.0,0.6666666666666666,0.10000000000000002,0.6851967573165894
image,6,0.0,0.0,0.0,0.6620237231254578
image,7,0.0,0.6666666666666666,0.22590361445783136,0.8404668569564819
image,8,0.0,0.0,0.06578947368421054,0.6329084038734436
image,9,0.0,0.6666666666666666,0.0,0.9719622135162354
image,10,1.0,1.0,0.09433962264150945,1.0000001192092896
image,11,0.0,0.6666666666666666,0.08771929824561404,0.6110740303993225
image,12,0.0,0.0,0.0,0.715628981590271
image,13,0.0,0.0,0.06666666666666668,0.8891535997390747
image,14,0.0,0.0,0.0,0.5415325164794922
image,15,0.0,0.8,0.1492537313432836,0.7380744218826294
image,16,0.0,0.0,0.1492537313432836,0.4586303234100342
image,17,0.0,1.0,0.12195121951219513,0.7317756414413452
image,18,0.0,0.18181818181818182,0.2373417721518988,0.4532768130302429
image,19,0.0,1.0,0.45634920634920634,0.8589729070663452
image,20,0.0,0.0,0.0806451612903226,0.6274114847183228
image,21,0.0,0.0,0.11764705882352942,0.5611677765846252
image,22,1.0,1.0,0.07812500000000001,1.000000238418579
image,23,0.0,0.8,0.09090909090909093,0.6337005496025085
image,24,0.0,0.0,0.05681818181818182,0.755913257598877
image,25,0.0,0.6666666666666666,0.1492537313432836,0.7047041654586792
image,26,0.0,0.0,0.13157894736842107,0.6542326211929321
image,27,0.0,0.4,0.0,0.6277574896812439
image,28,1.0,1.0,0.07246376811594205,1.000000238418579
image,29,1.0,1.0,0.05813953488372094,1.0000001192092896
image,30,0.0,0.5,0.05263157894736843,0.6093476414680481
image,31,0.0,0.0,0.12500000000000003,0.6314525008201599
image,32,0.0,1.0,0.10752688172043014,0.6749618053436279
image,33,0.0,0.0,0.0,0.5316663980484009
image,34,0.0,0.5,0.0,0.47071462869644165
image,35,0.0,0.6666666666666666,0.0,0.9620019197463989
