Subfolder,Index,Exact Match,F1-Score,METEOR
image,0,0.0,0.2,0.16393442622950824
image,1,1.0,1.0,0.12019230769230771
image,2,0.0,0.19999999999999998,0.16592920353982304
image,3,1.0,1.0,0.21802325581395354
image,4,0.0,0.6666666666666666,0.1284246575342466
image,5,0.0,0.13333333333333333,0.11432926829268293
image,6,0.0,0.8,0.0574712643678161
image,7,1.0,1.0,0.2974186307519641
image,8,1.0,1.0,0.1630434782608696
image,9,0.0,0.8571428571428571,0.04098360655737705
image,10,1.0,1.0,0.056179775280898896
image,11,0.0,0.5,0.049504950495049514
image,12,1.0,1.0,0.05952380952380954
image,13,1.0,1.0,0.15
image,14,0.0,0.0,0.03846153846153847
image,15,0.0,0.8,0.10838150289017344
image,16,1.0,1.0,0.2336860670194004
image,17,0.0,0.6,0.06944444444444445
image,18,0.0,0.6666666666666666,0.10080645161290325
image,19,1.0,1.0,0.25603864734299525
image,20,0.0,0.6666666666666666,0.11029411764705885
image,21,0.0,0.42857142857142855,0.1672979797979798
image,22,0.0,0.6666666666666666,0.06329113924050633
image,23,0.0,0.4,0.059171597633136105
image,24,1.0,1.0,0.25000000000000006
image,25,0.0,0.6666666666666666,0.15120967741935487
image,26,0.0,0.8,0.07575757575757577
image,27,0.0,0.8,0.06097560975609757
image,28,0.0,0.6666666666666666,0.0746268656716418
image,29,1.0,1.0,0.03875968992248063
image,30,0.0,0.8,0.16592920353982304
image,31,0.0,0.8,0.23437500000000006
image,32,1.0,1.0,0.17688679245283023
image,33,1.0,1.0,0.05263157894736843
image,34,1.0,1.0,0.23745519713261654
image,35,1.0,1.0,0.09259259259259262
image,36,0.0,0.0,0.0
image,37,0.0,0.0,0.0
image,38,0.0,0.8571428571428571,0.044642857142857144
image,39,0.0,0.8,0.13992537313432837
image,40,0.0,0.8,0.08196721311475412
image,41,1.0,1.0,0.38906250000000003
image,42,0.0,0.2857142857142857,0.13992537313432837
image,43,1.0,1.0,0.27263374485596714
image,44,0.0,0.6666666666666666,0.18750000000000003
image,45,0.0,0.4,0.048543689320388356
image,46,1.0,1.0,0.28867102396514166
image,47,0.0,0.6666666666666666,0.04807692307692309
image,48,0.0,0.6666666666666666,0.13297872340425534
image,49,1.0,1.0,0.21306818181818182
image,50,1.0,1.0,0.11645962732919257
image,51,0.0,0.8,0.09259259259259262
image,52,1.0,1.0,0.23148148148148148
image,53,0.0,0.8571428571428571,0.03846153846153847
image,54,1.0,1.0,0.3727144866385373
image,55,0.0,0.0,0.08130081300813011
image,56,0.0,0.5,0.20604395604395606
image,57,1.0,1.0,0.20833333333333337
image,58,0.0,0.8,0.15
image,59,0.0,0.8,0.08771929824561404
image,60,1.0,1.0,0.18382352941176472
image,61,0.0,0.8,0.18691588785046728
image,62,0.0,0.8,0.0735294117647059
image,63,0.0,0.4,0.20833333333333337
image,64,0.0,0.6666666666666666,0.22058823529411767
image,65,0.0,0.0,0.05208333333333335
image,66,0.0,0.2857142857142857,0.03787878787878789
image,67,1.0,1.0,0.22590361445783141
image,68,0.0,1.0,0.18203883495145634
image,69,0.0,0.8,0.10533707865168543
image,70,1.0,1.0,0.1704545454545455
image,71,0.0,0.8,0.06578947368421054
image,72,1.0,1.0,0.15243902439024395
image,73,0.0,0.6666666666666666,0.07812500000000001
image,74,0.0,0.6666666666666666,0.04065040650406505
image,75,0.0,1.0,0.12500000000000003
image,76,1.0,1.0,0.18382352941176472
image,77,1.0,1.0,0.2915291529152916
image,78,0.0,0.33333333333333337,0.04629629629629631
image,79,0.0,0.8,0.0735294117647059
image,80,0.0,0.6666666666666666,0.12755102040816327
image,81,0.0,0.6666666666666666,0.03937007874015749
image,82,0.0,0.8571428571428571,0.17688679245283023
image,83,0.0,0.8571428571428571,0.12048192771084341
image,84,0.0,0.75,0.17441860465116282
image,85,0.0,0.16666666666666666,0.02906976744186047
image,86,1.0,1.0,0.24038461538461542
image,87,0.0,0.6666666666666666,0.16447368421052633
image,88,0.0,0.6666666666666666,0.15625000000000006
image,89,1.0,1.0,0.24671052631578952
image,90,0.0,0.8,0.1752336448598131
image,91,1.0,1.0,0.1682539682539683
image,92,0.0,0.5,0.1785714285714286
image,93,0.0,0.8,0.035971223021582746
image,94,0.0,0.14285714285714288,0.0810810810810811
image,95,0.0,0.6666666666666666,0.08474576271186442
image,96,0.0,0.6666666666666666,0.05555555555555556
image,97,0.0,0.6666666666666666,0.1217532467532468
image,98,0.0,0.18181818181818182,0.13297872340425534
image,99,0.0,0.8,0.19265776699029127
image,100,0.0,0.30769230769230765,0.15889830508474578
image,101,0.0,1.0,0.08670520231213874
image,102,1.0,1.0,0.18203883495145634
image,103,0.0,0.4,0.06060606060606061
image,104,0.0,0.6666666666666666,0.07575757575757577
image,105,0.0,0.6666666666666666,0.22590361445783141
image,106,1.0,1.0,0.2858683926645092
image,107,1.0,1.0,0.24952919020715636
image,108,1.0,1.0,0.16163793103448276
image,109,1.0,1.0,0.04807692307692309
image,110,1.0,1.0,0.2318460192475941
image,111,0.0,0.6666666666666666,0.21810699588477372
image,112,1.0,1.0,0.24671052631578952
image,113,0.0,0.4210526315789474,0.27701863354037276
image,114,1.0,1.0,0.07692307692307694
image,115,0.0,0.6666666666666666,0.27573529411764713
image,116,1.0,1.0,0.2701325178389399
image,117,1.0,1.0,0.3709112149532711
image,118,0.0,0.25,0.09664948453608249
image,119,0.0,0.8,0.3543526785714286
image,120,1.0,1.0,0.27573529411764713
image,121,1.0,1.0,0.18996415770609323
image,122,0.0,0.8,0.04901960784313727
image,123,0.0,0.6666666666666666,0.11160714285714289
image,124,0.0,0.8,0.048543689320388356
image,125,1.0,1.0,0.23437500000000006
image,126,1.0,1.0,0.26767676767676774
image,127,1.0,1.0,0.1644941030415891
image,128,0.0,1.0,0.11942675159235672
image,129,1.0,1.0,0.203804347826087
image,130,0.0,0.6666666666666666,0.06097560975609757
image,131,1.0,1.0,0.16178266178266182
image,132,1.0,1.0,0.198948948948949
image,133,0.0,0.6666666666666666,0.07246376811594205
image,134,0.0,0.0,0.1257861635220126
image,135,0.0,0.8571428571428571,0.07518796992481204
image,136,1.0,1.0,0.2373417721518988
image,137,1.0,1.0,0.18518518518518523
image,138,0.0,0.6666666666666666,0.04273504273504274
image,139,1.0,1.0,0.24952919020715636
image,140,1.0,1.0,0.18203883495145634
image,141,0.0,0.8,0.05494505494505496
image,142,0.0,0.6666666666666666,0.12335526315789476
image,143,0.0,0.07407407407407407,0.025906735751295346
image,144,1.0,1.0,0.24671052631578952
image,145,0.0,0.8,0.13392857142857145
image,146,0.0,0.8,0.0735294117647059
image,147,0.0,0.6666666666666666,0.199468085106383
image,148,0.0,0.3636363636363636,0.05681818181818182
image,149,0.0,0.8,0.21767241379310348
image,150,0.0,0.33333333333333337,0.19761372110365405
image,151,0.0,0.2222222222222222,0.12000000000000002
image,152,0.0,0.8333333333333334,0.4236610711430856
image,153,0.0,0.8571428571428571,0.03472222222222223
image,154,1.0,1.0,0.2318460192475941
image,155,1.0,1.0,0.22321428571428575
image,156,0.0,0.6666666666666666,0.08064516129032259
image,157,0.0,0.6666666666666666,0.24109014675052415
image,158,0.0,0.6666666666666666,0.06097560975609757
image,159,0.0,0.33333333333333337,0.14312977099236646
image,160,0.0,0.8,0.06211180124223604
image,161,0.0,0.6666666666666666,0.0574712643678161
image,162,1.0,1.0,0.2016129032258065
image,163,1.0,1.0,0.27985074626865675
image,164,0.0,0.8,0.039682539682539694
image,165,0.0,0.8,0.03378378378378379
image,166,0.0,0.6666666666666666,0.14763779527559057
image,167,0.0,0.6666666666666666,0.04761904761904763
image,168,0.0,0.0,0.02976190476190477
image,169,0.0,0.8,0.09345794392523366
image,170,1.0,1.0,0.306712962962963
image,171,0.0,0.5,0.06944444444444445
image,172,0.0,0.8,0.0318471337579618
image,173,1.0,1.0,0.17688679245283023
image,174,1.0,1.0,0.2435064935064936
image,175,0.0,0.8,0.14312977099236646
image,176,0.0,0.8,0.19531250000000003
image,177,1.0,1.0,0.3024193548387098
image,178,1.0,1.0,0.21973466003316755
image,179,0.0,0.6666666666666666,0.03378378378378379
image,180,1.0,1.0,0.23437500000000006
image,181,0.0,0.0,0.14648437500000003
image,182,0.0,0.8,0.11792452830188682
image,183,1.0,1.0,0.26774193548387104
image,184,1.0,1.0,0.19531250000000003
image,185,1.0,1.0,0.27573529411764713
image,186,0.0,0.8,0.04901960784313727
image,187,0.0,0.6666666666666666,0.22321428571428575
image,188,0.0,0.8,0.06097560975609757
image,189,0.0,0.8,0.1630434782608696
image,190,0.0,0.3076923076923077,0.17118863049095612
image,191,1.0,1.0,0.18754423213021942
image,192,1.0,1.0,0.14204545454545459
image,193,0.0,0.0,0.07692307692307694
image,194,0.0,0.0,0.034013605442176874
image,195,1.0,1.0,0.08620689655172414
image,196,1.0,1.0,0.2568493150684932
image,197,0.0,0.12903225806451613,0.1936026936026936
image,198,0.0,0.8,0.2533783783783784
image,199,0.0,0.8,0.10416666666666669
image,200,0.0,0.8,0.12096774193548389
image,201,0.0,0.0,0.04545454545454546
image,202,0.0,0.06060606060606061,0.029940119760479045
image,203,0.0,0.8,0.14097744360902256
image,204,0.0,0.8571428571428571,0.05154639175257733
image,205,1.0,1.0,0.13297872340425534
image,206,0.0,0.8,0.02747252747252748
image,207,0.0,0.33333333333333337,0.23662551440329224
image,208,0.0,0.8571428571428571,0.04545454545454546
image,209,0.0,0.0,0.11574074074074076
image,210,0.0,1.0,0.053191489361702135
image,211,1.0,1.0,0.05952380952380954
image,212,0.0,0.07142857142857144,0.07537688442211057
image,213,0.0,0.8,0.13111888111888115
image,214,1.0,1.0,0.048543689320388356
image,215,0.0,0.33333333333333337,0.06493506493506496
image,216,0.0,1.0,0.05050505050505052
image,217,1.0,1.0,0.15495867768595042
image,218,0.0,0.6666666666666666,0.1284246575342466
image,219,0.0,0.8,0.11718750000000003
image,220,1.0,1.0,0.20833333333333337
image,221,0.0,0.6666666666666666,0.06329113924050633
image,222,0.0,0.8,0.1752336448598131
image,223,1.0,1.0,0.04385964912280703
image,224,1.0,1.0,0.38531553398058255
image,225,0.0,0.6666666666666666,0.2373417721518988
image,226,0.0,0.0,0.07462686567164178
image,227,0.0,0.6666666666666666,0.18635724331926867
image,228,0.0,0.8,0.11363636363636366
image,229,0.0,0.8,0.15
image,230,0.0,0.8,0.18028846153846156
image,231,0.0,0.6666666666666666,0.18750000000000003
image,232,0.0,0.14285714285714288,0.04347826086956522
image,233,0.0,0.8,0.20122484689413828
image,234,1.0,1.0,0.20447530864197536
image,235,0.0,0.8,0.20604395604395606
image,236,1.0,1.0,0.1602564102564103
image,237,1.0,1.0,0.2840909090909091
image,238,1.0,1.0,0.24537037037037043
image,239,0.0,0.0,0.0
image,240,0.0,0.0,0.08021390374331552
image,241,0.0,0.8,0.12000000000000002
image,242,0.0,0.6666666666666666,0.13786764705882357
image,243,0.0,0.8,0.03937007874015749
image,244,1.0,1.0,0.29296875000000006
image,245,1.0,1.0,0.054347826086956534
image,246,1.0,1.0,0.1320422535211268
image,247,0.0,0.5,0.06944444444444446
image,248,0.0,0.28571428571428575,0.04901960784313727
image,249,0.0,0.8,0.07812500000000001
