Subfolder,Index,Exact Match,F1-Score,METEOR,BERTScore
text,0,0.0,0.30769230769230765,0.2993288590604027,0.6948274374008179
text,1,0.0,0.0,0.0,0.23100458085536957
text,2,1.0,1.0,0.22321428571428575,0.9999997019767761
text,3,0.0,0.0,0.0,0.2088247388601303
text,4,0.0,0.0,0.03703703703703705,0.22109012305736542
text,5,0.0,0.6666666666666666,0.1492537313432836,0.6851967573165894
text,6,0.0,0.8,0.05494505494505496,0.7945675849914551
text,7,0.0,0.0,0.0,0.2860593795776367
text,8,0.0,0.0,0.0,0.23292413353919983
text,9,0.0,0.0,0.0,0.7010431885719299
text,10,0.0,1.0,0.0,0.5705873966217041
text,11,0.0,0.0,0.0,0.5934879183769226
text,12,0.0,0.0,0.0,0.45204097032546997
text,13,1.0,1.0,0.18382352941176472,1.0000001192092896
text,14,0.0,0.0,0.0,0.8764662742614746
text,15,0.0,0.0,0.0,0.5301793217658997
text,16,0.0,0.8,0.15972222222222224,0.7942345142364502
text,17,0.0,0.0,0.3676470588235294,0.3657280504703522
text,18,0.0,0.0,0.08928571428571429,0.47520413994789124
text,19,0.0,0.5,0.24038461538461542,0.7367557287216187
text,20,0.0,0.6666666666666666,0.10000000000000002,0.6905821561813354
text,21,0.0,0.8,0.20547945205479456,0.6415243744850159
text,22,0.0,0.0,0.0,0.2467854768037796
text,23,0.0,0.0,0.0735294117647059,0.511214017868042
text,24,0.0,1.0,0.11764705882352942,0.6009656190872192
text,25,0.0,0.6666666666666666,0.15625000000000003,0.7047041654586792
text,26,0.0,1.0,0.1754385964912281,0.6518866419792175
text,27,0.0,0.0,0.0,0.5135089755058289
text,28,0.0,0.0,0.0,0.6343490481376648
text,29,1.0,1.0,0.05952380952380954,1.0000001192092896
text,30,0.0,0.0,0.06410256410256411,0.45263198018074036
text,31,0.0,0.0,0.0,0.2331082969903946
text,32,0.0,1.0,0.15873015873015875,0.6749618053436279
text,33,0.0,0.0,0.0,0.2446785718202591
text,34,0.0,0.0,0.0,0.3681570291519165
text,35,0.0,0.0,0.0,0.31049278378486633
text,36,0.0,0.0,0.0,0.2471979409456253
text,37,0.0,0.0,0.0,0.6360039114952087
text,38,0.0,0.0,0.0,0.24671722948551178
text,39,0.0,0.0,0.05681818181818182,0.5397844910621643
text,40,0.0,0.0,0.0,0.5224979519844055
text,41,1.0,1.0,0.5724137931034482,1.0
text,42,0.0,0.0,0.0,0.31351369619369507
text,43,0.0,0.8,0.21067415730337077,0.785268247127533
text,44,0.0,0.0,0.0,0.2888043224811554
text,45,1.0,1.0,0.10000000000000002,1.0
